date,AQI,temperature_c,humidity_percent,wind_speed_kmph
2024-01-04,294,20.6,31,16.3
2024-01-05,484,14.6,51,8.4
2024-01-06,313,5.6,52,10.9
2024-01-07,235,19.4,91,19.3
2024-01-08,252,8.6,45,6.3
2024-01-09,413,15.3,61,5.3
2024-01-10,81,8.7,69,14.4
2024-01-11,368,9.0,80,15.5
2024-01-12,396,13.0,60,8.6
2024-01-13,173,45.0,76,4.7
2024-01-14,402,5.1,21,15.7
2024-01-15,98,30.5,89,13.6
2024-01-16,128,10.6,50,17.6
2024-01-17,425,41.8,42,17.0
2024-01-18,54,8.7,73,4.5
2024-01-19,465,43.2,47,16.7
2024-01-20,408,29.4,38,3.9
2024-01-21,498,5.1,67,17.3
2024-01-22,82,40.8,21,15.5
2024-01-23,180,25.9,30,11.6
2024-01-24,173,15.5,63,13.0
2024-01-25,86,35.7,78,2.5
2024-01-26,68,42.1,78,1.3
2024-01-27,138,24.3,57,6.9
2024-01-28,210,17.6,44,16.5
2024-01-29,71,36.6,40,9.6
2024-01-30,215,32.3,61,4.9
2024-01-31,452,40.6,55,16.8
2024-02-01,427,32.7,28,5.0
2024-02-02,252,14.7,31,16.4
2024-02-03,151,42.3,29,9.3
2024-02-04,162,9.2,78,9.5
2024-02-05,192,15.7,24,5.8
2024-02-06,244,25.8,52,18.1
2024-02-07,250,27.6,88,2.2
2024-02-08,264,5.6,82,3.3
2024-02-09,360,36.2,48,12.9
2024-02-10,175,19.5,37,17.1
2024-02-11,268,21.3,25,2.4
2024-02-12,105,37.4,72,14.8
2024-02-13,38,20.2,51,15.0
2024-02-14,103,6.9,61,11.8
2024-02-15,471,12.1,66,10.0
2024-02-16,430,43.2,50,6.8
2024-02-17,282,7.8,81,7.4
2024-02-18,259,19.2,75,13.7
2024-02-19,36,25.1,30,1.8
2024-02-20,203,24.7,45,11.9
2024-02-21,170,5.2,46,5.9
2024-02-22,197,25.0,76,9.6
2024-02-23,199,20.4,46,11.4
2024-02-24,422,43.9,78,17.8
2024-02-25,463,11.4,81,11.8
2024-02-26,312,19.2,39,4.9
2024-02-27,151,21.8,22,2.0
2024-02-28,223,20.6,35,12.7
2024-02-29,34,31.6,63,11.1
2024-03-01,58,13.6,49,13.6
2024-03-02,194,13.8,59,9.5
2024-03-03,451,34.2,84,16.6
2024-03-04,368,25.0,48,18.4
2024-03-05,165,21.6,49,1.3
2024-03-06,394,11.8,51,15.0
2024-03-07,350,12.5,29,1.2
2024-03-08,371,5.4,70,9.2
2024-03-09,174,8.7,27,9.5
2024-03-10,356,27.3,70,14.1
2024-03-11,246,40.7,55,7.4
2024-03-12,330,16.5,74,16.5
2024-03-13,161,18.1,54,7.2
2024-03-14,321,9.6,55,7.2
2024-03-15,99,20.5,75,4.8
2024-03-16,281,6.5,55,13.8
2024-03-17,444,41.7,80,2.0
2024-03-18,304,31.9,81,7.6
2024-03-19,474,44.6,44,5.7
2024-03-20,393,40.3,83,5.0
2024-03-21,211,23.9,79,1.7
2024-03-22,196,25.8,76,4.2
2024-03-23,120,12.6,89,9.2
2024-03-24,231,23.5,71,10.3
2024-03-25,375,41.1,75,5.8
2024-03-26,48,7.0,82,13.2
2024-03-27,68,39.5,87,7.0
2024-03-28,155,18.6,39,7.7
2024-03-29,480,41.0,73,15.8
2024-03-30,202,42.6,20,11.3
2024-03-31,170,31.8,29,19.1
2024-04-01,271,31.6,42,7.5
2024-04-02,249,23.1,70,16.6
2024-04-03,155,38.4,43,14.9
2024-04-04,87,43.5,32,17.9
2024-04-05,177,36.0,48,19.2
2024-04-06,485,29.9,77,0.6
2024-04-07,346,29.3,62,2.2
2024-04-08,412,39.0,29,13.6
2024-04-09,390,26.6,50,8.1
2024-04-10,452,37.2,93,16.5
2024-04-11,30,25.4,33,0.7
2024-04-12,416,7.5,53,16.2
2024-04-13,490,20.4,36,3.1
2024-04-14,377,22.8,40,6.2
2024-04-15,219,10.7,86,19.4
2024-04-16,220,9.1,77,1.5
2024-04-17,398,26.4,27,7.3
2024-04-18,438,8.4,57,2.1
2024-04-19,341,17.1,45,17.1
2024-04-20,446,34.8,83,14.2
2024-04-21,451,43.6,49,16.1
2024-04-22,146,33.7,28,10.8
2024-04-23,163,44.7,51,7.5
2024-04-24,87,32.9,30,0.5
2024-04-25,73,16.8,53,5.9
2024-04-26,202,31.9,37,10.5
2024-04-27,189,33.1,38,13.5
2024-04-28,202,19.9,73,5.0
2024-04-29,346,5.7,56,3.2
2024-04-30,332,33.1,31,4.4
2024-05-01,178,5.9,23,7.4
2024-05-02,109,30.2,62,3.4
2024-05-03,403,11.5,46,3.6
2024-05-04,242,27.6,70,1.4
2024-05-05,232,25.2,24,17.2
2024-05-06,281,5.5,25,4.8
2024-05-07,258,19.5,75,16.5
2024-05-08,193,29.0,87,9.0
2024-05-09,256,38.9,63,12.8
2024-05-10,176,40.5,34,2.0
2024-05-11,49,24.4,61,11.9
2024-05-12,470,34.1,30,6.2
2024-05-13,431,17.7,92,2.4
2024-05-14,76,18.7,30,18.2
2024-05-15,262,12.8,85,12.3
2024-05-16,334,27.5,46,5.2
2024-05-17,43,17.6,77,8.7
2024-05-18,172,8.4,91,7.5
2024-05-19,444,32.4,40,14.2
2024-05-20,30,33.3,40,12.3
2024-05-21,402,19.4,91,0.9
2024-05-22,83,8.1,20,4.4
2024-05-23,403,22.1,77,9.8
2024-05-24,288,22.7,32,9.2
2024-05-25,173,31.7,92,10.6
2024-05-26,470,17.6,25,14.4
2024-05-27,488,32.3,77,13.8
2024-05-28,41,39.9,36,7.8
2024-05-29,359,14.5,92,17.6
2024-05-30,253,44.2,31,1.7
2024-05-31,301,20.5,71,11.9
2024-06-01,485,15.7,89,19.0
2024-06-02,387,21.9,92,11.2
2024-06-03,489,8.8,71,9.4
2024-06-04,437,10.0,56,3.1
2024-06-05,185,21.6,22,16.3
2024-06-06,402,35.5,27,7.8
2024-06-07,37,41.0,29,14.2
2024-06-08,151,31.6,66,4.4
2024-06-09,377,9.2,60,1.3
2024-06-10,193,31.9,83,6.5
2024-06-11,119,30.4,61,6.0
2024-06-12,165,37.2,62,17.5
2024-06-13,215,38.0,28,17.4
2024-06-14,345,39.7,33,10.9
2024-06-15,207,21.6,23,0.9
2024-06-16,57,32.9,21,5.0
2024-06-17,249,15.7,20,13.0
2024-06-18,386,45.0,94,2.5
2024-06-19,70,12.0,84,14.2
2024-06-20,257,5.4,65,0.7
2024-06-21,221,11.0,78,13.8
2024-06-22,440,36.0,94,17.0
2024-06-23,476,22.9,26,9.6
2024-06-24,174,22.9,85,16.7
2024-06-25,230,43.2,34,15.7
2024-06-26,446,41.8,91,13.6
2024-06-27,241,17.4,66,9.2
2024-06-28,490,13.4,59,5.8
2024-06-29,249,38.9,61,17.3
2024-06-30,269,41.2,70,13.1
2024-07-01,442,26.7,54,16.1
2024-07-02,426,30.2,60,11.3
2024-07-03,75,15.3,76,3.9
2024-07-04,64,37.0,57,19.6
2024-07-05,282,30.3,91,4.1
2024-07-06,419,25.1,27,18.3
2024-07-07,111,7.4,93,4.6
2024-07-08,400,41.6,82,7.8
2024-07-09,285,29.6,23,9.1
2024-07-10,226,12.7,67,18.5
2024-07-11,332,29.3,71,17.8
2024-07-12,438,32.1,57,16.6
2024-07-13,479,26.0,24,7.8
2024-07-14,39,33.7,89,0.6
2024-07-15,341,28.3,43,13.8
2024-07-16,315,42.9,36,8.5
2024-07-17,271,7.1,45,15.3
2024-07-18,280,9.2,22,16.0
2024-07-19,394,11.9,21,9.1
2024-07-20,34,32.6,21,15.1
2024-07-21,148,30.8,41,16.9
2024-07-22,318,40.7,90,18.6
2024-07-23,403,34.3,23,11.9
2024-07-24,94,25.3,57,15.7
2024-07-25,175,44.7,89,10.1
2024-07-26,253,15.6,92,1.3
2024-07-27,268,38.3,71,3.5
2024-07-28,206,22.1,50,3.0
2024-07-29,296,30.9,45,3.8
2024-07-30,370,34.1,55,0.7
2024-07-31,311,30.4,45,17.2
2024-08-01,92,10.6,47,11.4
2024-08-02,246,22.7,24,8.0
2024-08-03,371,27.5,93,8.5
2024-08-04,344,39.0,37,9.5
2024-08-05,312,22.7,34,1.9
2024-08-06,206,41.7,76,5.9
2024-08-07,490,22.6,24,17.1
2024-08-08,446,27.0,56,15.0
2024-08-09,127,36.9,41,11.5
2024-08-10,134,28.3,71,9.9
2024-08-11,128,43.4,34,5.5
2024-08-12,414,31.4,36,9.7
2024-08-13,434,25.9,70,12.2
2024-08-14,340,5.9,64,14.4
2024-08-15,35,21.5,82,3.7
2024-08-16,494,17.0,47,16.4
2024-08-17,226,34.9,78,7.2
2024-08-18,380,13.3,40,10.3
2024-08-19,162,13.2,61,12.4
2024-08-20,387,12.6,88,10.0
2024-08-21,288,10.0,36,11.7
2024-08-22,466,17.4,87,2.7
2024-08-23,52,40.4,26,8.9
2024-08-24,82,36.0,59,6.0
2024-08-25,194,34.4,59,2.2
2024-08-26,231,36.9,62,4.2
2024-08-27,487,15.8,92,12.2
2024-08-28,112,40.5,70,4.3
2024-08-29,174,10.5,92,4.0
2024-08-30,114,18.5,42,11.3
2024-08-31,107,28.5,51,18.1
2024-09-01,486,9.1,50,15.9
2024-09-02,395,34.2,36,18.1
2024-09-03,30,20.5,77,11.9
2024-09-04,80,36.4,54,8.5
2024-09-05,202,24.7,49,14.7
2024-09-06,234,12.2,83,5.6
2024-09-07,289,34.4,72,2.0
2024-09-08,475,15.1,70,7.2
2024-09-09,478,24.6,56,6.3
2024-09-10,398,8.0,25,13.7
2024-09-11,317,29.7,53,11.3
2024-09-12,63,31.6,75,3.2
2024-09-13,377,20.1,44,18.2
2024-09-14,124,43.2,32,12.1
2024-09-15,101,40.0,82,9.4
2024-09-16,68,33.3,85,18.8
2024-09-17,183,33.5,24,2.4
2024-09-18,279,15.1,94,15.9
2024-09-19,191,31.3,30,7.6
2024-09-20,467,12.9,63,14.1
2024-09-21,147,10.8,88,18.6
2024-09-22,288,45.0,21,10.6
2024-09-23,408,29.9,59,0.9
2024-09-24,335,22.2,56,1.1
2024-09-25,297,16.5,68,6.9
2024-09-26,478,29.2,94,15.7
2024-09-27,83,7.0,55,6.1
2024-09-28,265,8.8,94,7.0
2024-09-29,418,6.3,92,15.8
2024-09-30,251,25.0,89,2.8
2024-10-01,280,29.0,53,17.0
2024-10-02,342,7.5,77,5.7
2024-10-03,430,33.8,56,1.5
2024-10-04,141,14.2,79,2.8
2024-10-05,284,32.4,31,19.1
2024-10-06,332,44.3,51,9.3
2024-10-07,436,32.6,23,5.5
2024-10-08,236,40.3,52,10.7
2024-10-09,258,42.9,62,13.8
2024-10-10,370,24.5,28,6.7
2024-10-11,427,33.1,70,14.6
2024-10-12,95,39.1,39,5.4
2024-10-13,104,19.3,58,2.7
2024-10-14,464,15.5,42,11.2
2024-10-15,132,42.9,60,3.4
2024-10-16,451,34.1,63,18.8
2024-10-17,221,13.8,54,0.5
2024-10-18,281,23.0,42,15.2
2024-10-19,255,36.9,77,5.9
2024-10-20,323,26.9,67,17.0
2024-10-21,335,31.0,77,1.7
2024-10-22,127,35.2,76,19.1
2024-10-23,367,29.9,58,2.5
2024-10-24,315,26.6,47,15.9
2024-10-25,364,35.0,83,10.6
2024-10-26,376,34.1,81,8.9
2024-10-27,464,30.2,81,6.0
2024-10-28,476,19.4,45,16.9
2024-10-29,337,21.2,70,4.4
2024-10-30,278,43.8,69,14.6
2024-10-31,195,9.5,55,9.2
2024-11-01,364,15.7,45,20.0
2024-11-02,59,24.7,52,12.4
2024-11-03,276,38.5,87,2.5
2024-11-04,135,11.5,92,8.7
2024-11-05,80,16.1,27,1.8
2024-11-06,110,7.6,85,6.1
2024-11-07,162,33.2,42,7.2
2024-11-08,314,14.5,89,17.1
2024-11-09,417,20.5,74,16.8
2024-11-10,167,22.7,62,0.7
2024-11-11,213,40.7,40,10.9
2024-11-12,430,21.5,41,4.9
2024-11-13,359,10.8,28,6.7
2024-11-14,302,26.0,53,0.9
2024-11-15,369,43.5,78,15.1
2024-11-16,98,29.3,45,19.0
2024-11-17,63,44.3,20,4.8
2024-11-18,291,38.6,24,7.2
2024-11-19,82,6.4,60,4.5
2024-11-20,479,31.3,82,18.6
2024-11-21,234,16.5,41,0.7
2024-11-22,155,27.4,87,11.9
2024-11-23,264,16.2,67,17.5
2024-11-24,72,19.0,85,4.1
2024-11-25,269,41.9,35,12.0
2024-11-26,488,13.3,72,1.5
2024-11-27,400,40.0,84,16.4
2024-11-28,140,6.2,83,5.9
2024-11-29,278,8.6,87,19.8
2024-11-30,180,39.2,82,18.5
2024-12-01,212,30.2,81,14.8
2024-12-02,365,34.9,90,10.2
2024-12-03,124,13.4,64,15.4
2024-12-04,488,26.5,71,3.0
2024-12-05,403,34.5,93,6.5
2024-12-06,429,30.1,84,1.0
2024-12-07,37,23.9,21,13.1
2024-12-08,417,43.4,68,16.2
2024-12-09,389,32.0,41,19.0
2024-12-10,417,41.3,48,13.9
2024-12-11,213,34.2,54,14.8
2024-12-12,310,34.4,43,18.0
2024-12-13,224,8.2,49,18.8
2024-12-14,381,19.4,61,10.1
2024-12-15,224,39.3,90,2.6
2024-12-16,184,14.3,69,9.6
2024-12-17,122,9.6,90,11.3
2024-12-18,189,18.0,79,12.8
2024-12-19,463,13.8,49,19.8
2024-12-20,90,42.0,31,18.4
2024-12-21,151,39.7,68,8.2
2024-12-22,80,25.0,65,2.7
2024-12-23,432,7.5,62,4.7
2024-12-24,306,33.6,21,3.9
2024-12-25,34,29.9,94,7.4
2024-12-26,495,43.8,73,17.6
2024-12-27,121,27.4,54,9.0
2024-12-28,199,18.5,71,11.6
2024-12-29,346,25.8,52,4.0
2024-12-30,51,44.2,91,10.1
2024-12-31,434,32.9,70,17.5
2025-01-01,355,31.9,45,15.6
2025-01-02,30,14.6,81,2.1
2025-01-03,162,34.7,80,17.3
2025-01-04,262,35.0,45,5.8
2025-01-05,41,17.7,56,13.5
2025-01-06,375,24.3,49,3.4
2025-01-07,75,16.8,30,13.7
2025-01-08,63,15.3,72,1.2
2025-01-09,462,6.0,60,12.2
2025-01-10,107,16.4,24,13.1
2025-01-11,247,27.2,85,5.3
2025-01-12,330,5.1,32,18.8
2025-01-13,440,16.3,82,1.4
2025-01-14,102,40.3,44,17.9
2025-01-15,311,28.7,63,7.9
2025-01-16,278,29.3,33,14.4
2025-01-17,76,21.1,88,13.2
2025-01-18,150,32.1,78,3.8
2025-01-19,243,12.6,75,6.7
2025-01-20,268,37.7,71,10.8
2025-01-21,85,9.7,85,17.0
2025-01-22,379,31.2,87,19.1
2025-01-23,136,18.6,31,0.9
2025-01-24,348,34.9,94,7.4
2025-01-25,77,27.0,87,13.5
2025-01-26,90,23.1,62,10.8
2025-01-27,366,11.8,92,18.9
2025-01-28,55,30.5,93,0.8
2025-01-29,321,44.0,25,9.0
2025-01-30,286,38.0,34,13.5
2025-01-31,37,7.4,61,4.7
2025-02-01,142,20.0,50,14.7
2025-02-02,384,42.0,72,2.1
2025-02-03,282,25.1,25,9.3
2025-02-04,209,31.5,52,13.7
2025-02-05,236,41.5,48,5.7
2025-02-06,332,40.0,40,1.9
2025-02-07,156,25.1,73,19.2
2025-02-08,85,22.5,75,18.3
2025-02-09,243,18.6,40,18.6
2025-02-10,43,33.8,74,19.6
2025-02-11,57,16.5,77,4.1
2025-02-12,107,15.0,83,3.6
2025-02-13,245,19.2,65,1.2
2025-02-14,415,12.1,41,17.9
2025-02-15,394,32.8,79,15.2
2025-02-16,183,29.6,30,12.8
2025-02-17,43,24.3,66,18.6
2025-02-18,216,20.6,50,11.7
2025-02-19,341,41.4,37,3.0
2025-02-20,400,6.2,41,3.9
2025-02-21,36,35.8,75,3.1
2025-02-22,32,41.1,36,6.5
2025-02-23,140,22.9,57,7.9
2025-02-24,436,27.0,44,16.0
2025-02-25,267,42.8,51,4.2
2025-02-26,392,13.5,34,14.6
2025-02-27,268,25.8,32,10.1
2025-02-28,303,24.0,77,20.0
2025-03-01,323,15.3,69,15.6
2025-03-02,256,37.7,30,19.4
2025-03-03,400,41.0,32,7.2
2025-03-04,44,36.3,69,2.9
2025-03-05,221,12.8,57,10.4
2025-03-06,148,8.5,20,2.9
2025-03-07,57,29.2,58,10.1
2025-03-08,231,7.3,46,5.8
2025-03-09,68,31.9,55,10.1
2025-03-10,470,26.2,51,19.0
2025-03-11,302,31.5,60,6.1
2025-03-12,260,28.6,34,19.9
2025-03-13,115,21.9,50,5.0
2025-03-14,155,13.0,25,4.6
2025-03-15,329,17.2,71,11.1
2025-03-16,54,26.0,41,16.9
2025-03-17,174,31.1,50,15.1
2025-03-18,42,36.2,92,14.6
2025-03-19,241,35.7,65,6.0
2025-03-20,54,43.9,86,0.9
2025-03-21,97,16.4,62,3.7
2025-03-22,423,7.8,20,7.3
2025-03-23,96,18.8,63,19.4
2025-03-24,262,34.7,76,18.4
2025-03-25,138,22.5,28,4.4
2025-03-26,175,37.7,24,14.6
2025-03-27,140,27.0,28,11.8
2025-03-28,257,42.2,64,1.5
2025-03-29,140,42.9,43,7.7
2025-03-30,499,7.8,93,10.0
2025-03-31,63,23.3,61,13.5
2025-04-01,140,29.4,41,6.3
2025-04-02,293,15.2,79,18.7
2025-04-03,453,21.3,56,9.3
2025-04-04,398,32.1,58,5.3
2025-04-05,265,14.1,93,6.7
2025-04-06,112,29.1,93,15.2
2025-04-07,71,32.9,72,13.0
2025-04-08,454,8.6,47,15.0
2025-04-09,130,24.9,34,6.2
2025-04-10,35,15.5,79,6.9
2025-04-11,209,34.0,79,8.2
2025-04-12,311,12.6,25,4.2
2025-04-13,349,40.7,71,14.0
2025-04-14,255,22.2,31,6.9
2025-04-15,472,12.9,38,6.9
2025-04-16,469,22.5,94,5.8
2025-04-17,344,21.3,21,9.3
2025-04-18,394,22.2,74,15.6
2025-04-19,483,28.4,34,16.8
2025-04-20,258,25.8,83,16.2
2025-04-21,406,11.0,88,12.6
2025-04-22,318,7.6,34,6.0
2025-04-23,466,34.2,62,14.8
2025-04-24,179,27.4,93,1.3
2025-04-25,306,19.4,36,16.1
2025-04-26,227,37.3,43,15.7
2025-04-27,99,20.5,93,13.6
2025-04-28,141,36.8,49,2.4
2025-04-29,33,17.2,86,19.9
2025-04-30,379,7.9,70,15.2
2025-05-01,360,42.3,79,14.8
2025-05-02,475,20.8,22,1.7
2025-05-03,347,36.7,24,8.3
2025-05-04,379,16.2,47,2.2
2025-05-05,124,30.9,30,7.5
2025-05-06,181,39.9,91,11.6
2025-05-07,340,6.7,91,17.6
2025-05-08,166,38.2,34,6.0
2025-05-09,276,27.9,67,12.7
2025-05-10,416,29.3,65,3.7
2025-05-11,272,25.9,47,7.4
2025-05-12,60,40.0,26,19.0
2025-05-13,69,6.7,90,15.1
2025-05-14,258,15.4,25,11.1
2025-05-15,65,40.0,77,5.4
2025-05-16,437,35.1,87,7.9
2025-05-17,252,5.7,74,3.6
2025-05-18,35,25.7,86,7.4
2025-05-19,351,26.2,68,3.4
2025-05-20,497,21.0,70,16.0
2025-05-21,249,16.9,78,2.1
2025-05-22,104,32.3,25,4.2
2025-05-23,33,13.3,70,14.0
2025-05-24,364,37.0,57,18.1
2025-05-25,163,37.1,30,19.3
2025-05-26,147,21.6,71,16.8
2025-05-27,398,16.3,39,4.6
2025-05-28,123,16.4,29,6.1
2025-05-29,464,24.3,45,17.5
2025-05-30,91,33.8,67,17.8
2025-05-31,470,19.4,33,13.0
2025-06-01,223,29.4,78,6.6
2025-06-02,364,20.3,31,4.9
2025-06-03,232,17.2,42,17.1
2025-06-04,421,6.0,91,4.5
2025-06-05,55,5.2,58,13.4
2025-06-06,464,14.1,28,19.4
2025-06-07,202,21.3,44,14.3
2025-06-08,329,39.1,36,5.5
2025-06-09,162,36.9,61,6.0
2025-06-10,355,15.7,48,2.3
2025-06-11,439,14.8,79,13.9
2025-06-12,147,14.1,86,10.6
2025-06-13,353,18.6,76,4.5
2025-06-14,304,24.9,91,4.9
2025-06-15,241,22.5,33,0.7
2025-06-16,254,13.7,58,19.6
2025-06-17,49,10.2,35,16.6
2025-06-18,142,5.5,37,8.2
2025-06-19,169,11.2,94,18.9
2025-06-20,76,33.2,39,13.7
2025-06-21,30,14.7,65,15.2
2025-06-22,119,23.7,64,13.8
2025-06-23,171,28.7,23,15.3
2025-06-24,349,40.5,39,3.8
2025-06-25,67,40.6,30,11.5
2025-06-26,322,34.8,84,17.1
2025-06-27,411,6.4,37,0.9
2025-06-28,168,28.0,58,2.9
2025-06-29,385,36.5,63,5.3
2025-06-30,362,5.7,37,6.2
2025-07-01,288,27.0,66,4.1
2025-07-02,190,39.3,50,12.7
2025-07-03,419,24.0,58,6.2
2025-07-04,207,5.2,57,3.6
2025-07-05,39,5.4,66,18.2
2025-07-06,290,21.7,89,14.1
2025-07-07,436,11.2,27,5.3
2025-07-08,167,31.6,84,7.5
2025-07-09,201,33.4,32,14.9
2025-07-10,415,12.1,74,15.9
2025-07-11,42,40.5,62,3.9
2025-07-12,197,22.7,23,18.8
2025-07-13,159,10.7,90,15.8
2025-07-14,113,35.6,79,17.2
2025-07-15,350,36.6,31,3.3
2025-07-16,348,30.6,78,3.3
2025-07-17,130,39.1,73,6.5
2025-07-18,358,34.5,63,1.8
2025-07-19,302,40.3,35,2.3
2025-07-20,294,22.4,25,3.3
2025-07-21,488,34.9,33,14.4
2025-07-22,428,45.0,77,1.1
2025-07-23,437,34.0,50,2.1
2025-07-24,67,9.6,60,18.9
2025-07-25,448,25.7,54,2.1
2025-07-26,123,28.5,29,11.0
2025-07-27,124,12.0,49,13.0
2025-07-28,334,43.5,63,19.2
2025-07-29,98,12.0,74,18.0
2025-07-30,347,12.1,90,9.1
2025-07-31,473,41.6,37,18.9
2025-08-01,265,23.6,58,8.9
2025-08-02,463,7.5,61,13.6
2025-08-03,363,28.9,73,5.6
2025-08-04,402,29.1,49,12.9
2025-08-05,405,7.6,39,11.0
2025-08-06,488,43.9,61,12.3
2025-08-07,166,26.8,24,13.8
2025-08-08,447,27.4,69,3.9
2025-08-09,105,25.8,60,6.4
2025-08-10,64,29.4,58,14.9
2025-08-11,30,15.6,76,3.7
2025-08-12,325,16.5,76,7.2
2025-08-13,349,25.5,56,13.5
2025-08-14,435,37.3,26,18.8
2025-08-15,89,7.0,24,2.0
2025-08-16,349,29.1,70,10.6
2025-08-17,378,37.3,27,2.1
2025-08-18,357,11.3,75,7.9
2025-08-19,296,5.6,92,3.9
2025-08-20,390,17.5,30,13.2
2025-08-21,258,28.5,41,15.3
2025-08-22,299,10.5,30,5.3
2025-08-23,345,22.0,79,14.4
2025-08-24,315,27.1,34,9.2
2025-08-25,320,29.0,57,6.0
2025-08-26,242,16.0,20,10.7
2025-08-27,194,21.0,65,7.9
2025-08-28,34,36.1,62,5.0
2025-08-29,368,42.6,41,15.3
2025-08-30,408,39.5,22,16.1
2025-08-31,107,27.6,33,16.1
2025-09-01,439,21.4,21,8.0
2025-09-02,91,18.3,80,3.8
2025-09-03,161,10.0,51,16.9
2025-09-04,118,9.3,57,6.9
2025-09-05,266,32.5,65,15.1
2025-09-06,71,15.4,61,16.4
2025-09-07,118,15.2,25,15.5
2025-09-08,431,44.9,60,8.1
2025-09-09,325,12.5,44,18.8
2025-09-10,357,10.9,30,13.4
2025-09-11,324,8.9,60,11.7
2025-09-12,133,28.2,90,14.1
2025-09-13,43,30.1,76,1.4
2025-09-14,317,19.6,65,8.1
2025-09-15,208,26.4,67,17.7
2025-09-16,154,36.5,82,3.6
2025-09-17,451,37.7,58,8.6
2025-09-18,382,43.3,29,8.4
2025-09-19,52,38.0,89,7.4
2025-09-20,92,27.6,84,11.5
2025-09-21,172,12.2,78,19.9
2025-09-22,182,9.0,55,5.5
2025-09-23,174,7.2,46,14.2
2025-09-24,254,31.7,92,15.3
2025-09-25,479,37.3,74,11.9
2025-09-26,491,25.3,89,2.4
2025-09-27,338,7.2,72,11.7
2025-09-28,133,26.4,79,19.1
2025-09-29,133,42.4,80,7.2
2025-09-30,464,28.9,55,13.0
2025-10-01,68,37.4,46,19.2
2025-10-02,464,37.0,60,16.1
2025-10-03,227,42.3,47,13.9
2025-10-04,163,35.8,35,19.4
2025-10-05,96,34.9,54,3.8
2025-10-06,420,14.4,55,15.6
2025-10-07,208,7.4,75,8.4
2025-10-08,485,25.7,38,7.5
2025-10-09,71,10.0,76,10.7
2025-10-10,477,43.5,52,1.2
2025-10-11,44,16.6,42,6.6
2025-10-12,140,39.1,82,3.7
2025-10-13,186,20.5,89,3.2
2025-10-14,318,17.9,41,7.1
2025-10-15,260,42.4,86,16.1
2025-10-16,440,19.5,78,4.4
2025-10-17,449,20.6,44,10.9
2025-10-18,186,9.2,36,15.1
2025-10-19,67,31.8,58,5.2
2025-10-20,470,16.6,94,18.5
2025-10-21,126,28.4,93,17.4
2025-10-22,440,28.7,58,5.4
2025-10-23,468,33.8,43,19.8
2025-10-24,318,34.8,57,13.5
2025-10-25,283,25.6,76,6.1
2025-10-26,225,18.2,63,13.8
2025-10-27,115,38.5,55,13.5
2025-10-28,351,17.4,89,12.3
2025-10-29,39,25.3,64,14.4
2025-10-30,34,21.1,45,5.7
2025-10-31,152,39.2,30,19.6
2025-11-01,359,22.3,71,17.2
2025-11-02,382,20.4,44,15.0
2025-11-03,147,32.6,50,1.0
2025-11-04,323,29.1,64,12.0
2025-11-05,426,9.3,86,14.3
2025-11-06,188,25.3,59,17.2
2025-11-07,332,34.4,65,19.0
2025-11-08,257,44.7,73,18.4
2025-11-09,394,30.2,60,8.4
2025-11-10,245,19.8,57,18.0
2025-11-11,465,14.0,55,0.5
2025-11-12,213,39.9,63,7.4
2025-11-13,44,37.6,76,2.7
2025-11-14,186,14.4,85,17.7
2025-11-15,165,13.0,49,18.6
2025-11-16,290,33.6,29,5.5
2025-11-17,186,17.6,80,7.7
2025-11-18,76,17.3,82,19.7
2025-11-19,353,11.1,55,11.5
2025-11-20,361,15.6,73,10.2
2025-11-21,202,22.1,84,10.3
2025-11-22,159,34.3,23,14.1
2025-11-23,440,18.5,74,19.1
2025-11-24,124,18.1,73,7.6
2025-11-25,144,16.4,83,3.9
2025-11-26,272,24.1,41,4.1
2025-11-27,449,12.2,44,0.9
2025-11-28,321,24.4,78,11.3
2025-11-29,311,33.2,76,18.6
2025-11-30,328,6.2,73,14.4
2025-12-01,312,5.4,63,19.9
2025-12-02,98,8.0,71,18.2
2025-12-03,177,26.4,35,10.1
2025-12-04,40,39.2,35,10.0
2025-12-05,283,5.2,74,12.8
2025-12-06,359,42.5,80,2.7
2025-12-07,389,9.3,59,12.3
2025-12-08,67,38.7,40,9.5
2025-12-09,163,24.3,85,13.0
2025-12-10,229,31.4,27,11.5
2025-12-11,52,25.4,90,6.6
2025-12-12,332,24.1,29,12.4
2025-12-13,375,38.4,76,7.6
2025-12-14,331,35.2,23,4.3
2025-12-15,392,24.3,62,13.7
2025-12-16,425,9.5,82,6.5
2025-12-17,247,9.6,62,17.8
2025-12-18,170,37.1,86,4.4
2025-12-19,133,26.2,70,12.2
2025-12-20,475,24.3,75,11.6
2025-12-21,239,32.2,62,4.4
2025-12-22,140,39.4,43,9.1
2025-12-23,133,30.2,53,13.7
2025-12-24,345,35.5,78,6.7
2025-12-25,200,35.6,21,2.7
2025-12-26,489,19.3,21,12.5
2025-12-27,385,16.0,29,4.9
2025-12-28,353,37.0,42,13.8
2025-12-29,162,20.1,34,16.9
2025-12-30,405,41.1,36,2.9
2025-12-31,322,7.8,33,9.0
2026-01-01,357,7.3,35,9.2
2026-01-02,156,42.1,51,12.8
2026-01-03,135,30.9,42,7.0
2026-01-04,121,20.2,53,8.7
2026-01-05,316,35.2,35,0.7
2026-01-06,407,31.9,53,2.9
2026-01-07,422,26.2,90,11.6
